Address,Price,Links,Dates,Details
"7600 Bradburn Blvd, Westminster, CO 80030","$735,000 ",https://www.zillow.com/homedetails/7600-Bradburn-Blvd-Westminster-CO-80030/12994528_zpid/,"Price cut: $60,000 (Jul 21) From 2023-08-24","3 bds4 ba2,948 sqft"
"14440 N Mariposa Way Lot 10, Westminster, CO 80023","$310,000 ",https://www.zillow.com/homedetails/14440-N-Mariposa-St-10-Broomfield-CO-80023/2057363935_zpid/,84 days on Zillow From 2023-08-24,0.25 acres lot
"2740 W 86th Avenue Unit 187, Westminster, CO 80031","$248,000 ",https://www.zillow.com/homedetails/2740-W-86th-Ave-APT-187-Westminster-CO-80031/12991776_zpid/,"Price cut: $7,000 (Aug 18) From 2023-08-24","2 bds1 ba1,000 sqft"
"1681 W 116th Court, Westminster, CO 80234","$773,500 ",https://www.zillow.com/homedetails/1681-W-116th-Ct-Westminster-CO-80234/12963245_zpid/,"Price cut: $25,500 (Aug 2) From 2023-08-24","4 bds4 ba4,006 sqft"
"4039 W 104th Place, Westminster, CO 80031","$1,199,900 ",https://www.zillow.com/homedetails/4039-W-104th-Pl-Westminster-CO-80031/12978282_zpid/,"Price cut: $100,000 (Jul 12) From 2023-08-24","5 bds4 ba6,049 sqft"
"1330 W 141st Circle, Westminster, CO 80023","$3,100,000 ",https://www.zillow.com/homedetails/1330-W-141st-Cir-Westminster-CO-80023/88904908_zpid/,3D Tour From 2023-08-24,"5 bds7 ba9,786 sqft"
"4853 W 69th Ave, Westminster, CO 80030","$889,900 ",https://www.zillow.com/homedetails/4853-W-69th-Ave-Westminster-CO-80030/13024626_zpid/,Open: Fri. 4-6pm From 2023-08-24,"4 bds3 ba2,142 sqft"
"7870 W 87th Dr UNIT C, Arvada, CO 80005","$325,000 ",https://www.zillow.com/homedetails/7870-W-87th-Dr-APT-C-Arvada-CO-80005/13693850_zpid/,"Price cut: $5,000 (Jun 23) From 2023-08-24",2 bds1 ba936 sqft
"9091 Westminster Blvd Avenue, Westminster, CO 80031","$675,000 ",https://www.zillow.com/homedetails/9091-Westminster-Blvd-Westminster-CO-80031/2057675540_zpid/,104 days on Zillow From 2023-08-24,"-- bds-- ba1,440 sqft"
"5890 W 91st Avenue, Westminster, CO 80031","$595,000 ",https://www.zillow.com/homedetails/5890-W-91st-Ave-Westminster-CO-80031/2057678652_zpid/,104 days on Zillow From 2023-08-24,"2 bds2 ba1,440 sqft"
"860 W 132nd Lot 202, Westminster, CO 80234","$119,000 ",https://www.zillow.com/homedetails/860-W-132nd-Ave-LOT-202-Westminster-CO-80234/58643571_zpid/,108 days on Zillow From 2023-08-24,"4 bds2 ba1,344 sqft"
"11087 Clay Drive, Westminster, CO 80234","$919,999 ",https://www.zillow.com/homedetails/11087-Clay-Dr-Westminster-CO-80234/58291457_zpid/,Price cut: $1 (Jul 8) From 2023-08-24,"5 bds5 ba4,727 sqft"
"11191 Alcott Street Unit B, Westminster, CO 80234","$274,500 ",https://www.zillow.com/homedetails/11191-Alcott-St-APT-B-Westminster-CO-80234/12965683_zpid/,"Price cut: $4,400 (Aug 4) From 2023-08-24",1 bd1 ba608 sqft
"2452 W 107th Drive, Westminster, CO 80234","$665,000 ",https://www.zillow.com/homedetails/2452-W-107th-Dr-Westminster-CO-80234/12966934_zpid/,27 days on Zillow From 2023-08-24,"3 bds3 ba2,584 sqft"
"5731 W 92nd Avenue Unit 149, Westminster, CO 80031","$380,000 ",https://www.zillow.com/homedetails/5731-W-92nd-Ave-APT-149-Westminster-CO-80031/13690088_zpid/,27 days on Zillow From 2023-08-24,"3 bds2 ba1,600 sqft"
"11409 W 104th Drive, Westminster, CO 80021","$580,000 ",https://www.zillow.com/homedetails/11409-W-104th-Dr-Westminster-CO-80021/13681275_zpid/,3D Tour From 2023-08-24,"3 bds2 ba1,439 sqft"
"12161 Bannock St UNIT A, Denver, CO 80234","$350,000 ",https://www.zillow.com/homedetails/12161-Bannock-St-APT-A-Westminster-CO-80234/12957346_zpid/,28 days on Zillow From 2023-08-24,"2 bds2 ba1,068 sqft"
"3211 Kassler Place, Westminster, CO 80031","$519,000 ",https://www.zillow.com/homedetails/3211-Kassler-Pl-Westminster-CO-80031/12981166_zpid/,"Price cut: $1,000 (Aug 21) From 2023-08-24","4 bds2 ba1,728 sqft"
"9123 Utica Street, Westminster, CO 80031","$540,000 ",https://www.zillow.com/homedetails/9123-Utica-St-Westminster-CO-80031/12980493_zpid/,"Price cut: $10,000 (Aug 13) From 2023-08-24","3 bds2 ba1,850 sqft"
"4318-20 W 78th, Westminster, CO 80030","$675,000 ",https://www.zillow.com/homedetails/4318-20-W-78th-Ave-Westminster-CO-80030/2056292606_zpid/,3D Tour From 2023-08-24,"4 bds2 ba1,650 sqft"
"7641 Raleigh Street, Westminster, CO 80030",$899K,https://www.zillow.com/homedetails/7641-Raleigh-St-APT-A-Westminster-CO-80030/12994939_zpid/,29 days on Zillow From 2023-08-24,"6 bds3 ba2,697 sqft"
"7152 Fenton Circle, Arvada, CO 80003","$525,000 ",https://www.zillow.com/homedetails/7152-Fenton-Cir-Arvada-CO-80003/13712570_zpid/,3D Tour From 2023-08-24,"2 bds2 ba1,962 sqft"
"9523 Gray Court, Westminster, CO 80031","$700,000 ",https://www.zillow.com/homedetails/9523-Gray-Ct-Westminster-CO-80031/108391201_zpid/,3D Tour From 2023-08-24,"3 bds3 ba3,635 sqft"
"7970 Green Court, Westminster, CO 80030","$475,000 ",https://www.zillow.com/homedetails/7970-Green-Ct-Westminster-CO-80030/12996488_zpid/,"Price cut: $15,000 (Aug 23) From 2023-08-24","5 bds3 ba2,798 sqft"
"2710 W 86th Avenue Unit 57, Westminster, CO 80031","$259,900 ",https://www.zillow.com/homedetails/2710-W-86th-Ave-APT-57-Westminster-CO-80031/12991813_zpid/,"Price cut: $10,000 (Aug 18) From 2023-08-24","2 bds1 ba1,000 sqft"
"9472 Cody Drive, Westminster, CO 80021","$774,900 ",https://www.zillow.com/homedetails/9472-Cody-Dr-Westminster-CO-80021/13687776_zpid/,Price cut: $100 (Aug 24) From 2023-08-24,"4 bds4 ba3,753 sqft"
"4935 W 103rd Circle, Westminster, CO 80031","$800,000 ",https://www.zillow.com/homedetails/4935-W-103rd-Cir-Westminster-CO-80031/12978927_zpid/,31 days on Zillow From 2023-08-24,"4 bds3 ba3,650 sqft"
"8674 W 86th Place, Arvada, CO 80005","$540,000 ",https://www.zillow.com/homedetails/8674-W-86th-Pl-Arvada-CO-80005/13693957_zpid/,"Price cut: $10,000 (Aug 15) From 2023-08-24","3 bds1 ba2,544 sqft"
"2130 Ranch Drive, Westminster, CO 80234","$499,900 ",https://www.zillow.com/homedetails/2130-Ranch-Dr-Westminster-CO-80234/12963792_zpid/,"Price cut: $25,100 (Aug 14) From 2023-08-24","3 bds4 ba2,178 sqft"
"Homes Available Soon, Knolls at Big Dry Creek",$--,https://www.zillow.com/community/knolls-at-big-dry-creek/2056351669_zpid/,Open: Coming soon. From 2023-08-24,#NAME?
"3054 W 107th Place Unit E, Westminster, CO 80031","$371,000 ",https://www.zillow.com/homedetails/3054-W-107th-Pl-UNIT-E-Westminster-CO-80031/12966411_zpid/,34 days on Zillow From 2023-08-24,"2 bds3 ba1,088 sqft"
"1600 W 113th Avenue, Westminster, CO 80234","$739,900 ",https://www.zillow.com/homedetails/1600-W-113th-Ave-Westminster-CO-80234/12963630_zpid/,"Price cut: $20,000 (Aug 3) From 2023-08-24","4 bds4 ba3,202 sqft"
"4269 W 118th Place, Westminster, CO 80031","$499,000 ",https://www.zillow.com/homedetails/4269-W-118th-Pl-Westminster-CO-80031/68570931_zpid/,3D Tour From 2023-08-24,"2 bds3 ba1,824 sqft"
"4085 W 78th Avenue, Westminster, CO 80030","$427,000 ",https://www.zillow.com/homedetails/4085-W-78th-Ave-Westminster-CO-80030/12994193_zpid/,"Price cut: $13,000 (Aug 23) From 2023-08-24","2 bds1 ba1,000 sqft"
"3735 W 95 Th Place, Westminster, CO 80031","$649,000 ",https://www.zillow.com/homedetails/3735-W-95th-Pl-Westminster-CO-80031/12979857_zpid/,37 days on Zillow From 2023-08-24,"4 bds3 ba3,060 sqft"
"11251 Osage Circle Unit D, Northglenn, CO 80234","$442,000 ",https://www.zillow.com/homedetails/11251-Osage-Cir-UNIT-D-Westminster-CO-80234/68569729_zpid/,"Price cut: $3,000 (Aug 17) From 2023-08-24","2 bds3 ba1,539 sqft"
"7720 W 87th Dr UNIT K, Arvada, CO 80005","$305,000 ",https://www.zillow.com/homedetails/7720-W-87th-Dr-APT-K-Arvada-CO-80005/13693700_zpid/,"Price cut: $18,000 (Aug 20) From 2023-08-24",2 bds1 ba936 sqft
"8450 Decatur Street Unit 114, Westminster, CO 80031","$290,000 ",https://www.zillow.com/homedetails/8450-Decatur-St-APT-114-Westminster-CO-80031/12991900_zpid/,40 days on Zillow From 2023-08-24,"3 bds2 ba1,167 sqft"
"9020 Independence Circle, Westminster, CO 80021","$985,000 ",https://www.zillow.com/homedetails/9020-Independence-Cir-Westminster-CO-80021/13688289_zpid/,Open: Sat. 11am-3pm From 2023-08-24,"5 bds3 ba4,076 sqft"
"11009 Yates Ct, Westminster, CO 80031","$857,000 ",https://www.zillow.com/homedetails/11009-Yates-Ct-Westminster-CO-80031/124748610_zpid/,"Price cut: $12,900 (Aug 4) From 2023-08-24","3 bds3 ba2,632 sqft"
"7830 W 87th Drive Unit N, Arvada, CO 80005","$310,000 ",https://www.zillow.com/homedetails/7830-W-87th-Dr-APT-N-Arvada-CO-80005/13693845_zpid/,"Price cut: $5,000 (Aug 24) From 2023-08-24",2 bds1 ba800 sqft
"11242 Osage Cir UNIT E, Westminster, CO 80234","$448,900 ",https://www.zillow.com/homedetails/11242-Osage-Cir-UNIT-E-Westminster-CO-80234/72295036_zpid/,"Price cut: $5,000 (Jul 31) From 2023-08-24","3 bds3 ba1,575 sqft"
"9160 Tennyson Street, Westminster, CO 80031","$675,000 ",https://www.zillow.com/homedetails/9160-Tennyson-St-Westminster-CO-80031/12980419_zpid/,"Price cut: $14,000 (Aug 9) From 2023-08-24","4 bds2 ba1,992 sqft"
"6795 W 97th Place, Westminster, CO 80021","$725,000 ",https://www.zillow.com/homedetails/6795-W-97th-Pl-Westminster-CO-80021/13684591_zpid/,"Price cut: $9,900 (Aug 19) From 2023-08-24","4 bds3 ba2,999 sqft"
"14682 Kalamath Court, Westminster, CO 80023","$1,000,000 ",https://www.zillow.com/homedetails/14682-Kalamath-Ct-Westminster-CO-80023/12950993_zpid/,3D Tour From 2023-08-24,"5 bds3 ba4,482 sqft"
"12114 Clay Street, Westminster, CO 80234","$949,999 ",https://www.zillow.com/homedetails/12114-Clay-St-Westminster-CO-80234/82588413_zpid/,Open: Sat. 11am-1pm From 2023-08-24,"4 bds4 ba4,162 sqft"
"11856 Decatur Place, Westminster, CO 80234","$724,900 ",https://www.zillow.com/homedetails/11856-Decatur-Pl-Westminster-CO-80234/12964132_zpid/,Price cut: $100 (Aug 18) From 2023-08-24,"3 bds4 ba2,703 sqft"
"12136 Melody Dr UNIT 102, Westminster, CO 80234","$240,000 ",https://www.zillow.com/homedetails/12136-Melody-Dr-APT-102-Westminster-CO-80234/12957248_zpid/,"Price cut: $5,000 (Aug 15) From 2023-08-24",2 bds1 ba840 sqft
"4440 W 105th Dr, Westminster, CO 80031","$1,650,000 ",https://www.zillow.com/homedetails/4440-W-105th-Dr-Westminster-CO-80031/72298587_zpid/,47 days on Zillow From 2023-08-24,"4 bds6 ba6,879 sqft"
"7878 Lowell Boulevard, Westminster, CO 80030","$490,000 ",https://www.zillow.com/homedetails/7878-Lowell-Blvd-Westminster-CO-80030/12996508_zpid/,"Price cut: $10,000 (Aug 15) From 2023-08-24","3 bds2 ba1,416 sqft"
"9860 Upham Court, Westminster, CO 80021","$869,950 ",https://www.zillow.com/homedetails/9860-Upham-Ct-Westminster-CO-80021/13684460_zpid/,"Price cut: $25,000 (Aug 23) From 2023-08-24","4 bds3 ba3,911 sqft"
"3398 W 80th Avenue, Westminster, CO 80030","$425,000 ",https://www.zillow.com/homedetails/3398-W-80th-Ave-Westminster-CO-80030/12996265_zpid/,"Price cut: $10,000 (Aug 10) From 2023-08-24","3 bds2 ba1,181 sqft"
"1219 W 112th Avenue Unit A, Westminster, CO 80234","$437,500 ",https://www.zillow.com/homedetails/1219-W-112th-Ave-UNIT-A-Westminster-CO-80234/12963953_zpid/,"Price cut: $2,400 (Jul 18) From 2023-08-24","2 bds3 ba1,493 sqft"
